area,precip,temp,cropland,forest,grassland,barren,water,impervious,streamflow
0.6949472804809921,729.8131435643882,2.353238841984421,0.015979335783049463,0.41157797027844933,0.5183174748555758,0.09685751560609789,0.027274466678500177,0.011881467781495302,134.9627117580336
0.23881379649508744,671.981667005457,4.764237097930163,0.5801186186727136,0.5340130316559225,0.13292188375489786,0.07005963230039924,0.023970156419090928,0.010002730961423368,91.60996093523212
0.850047137637157,488.6266666697338,10.849729482084513,0.3413678162265569,0.6216374054085463,0.5694125490612351,0.0481793100014329,0.01605631990823895,0.07690711001632734,113.6237672852936
0.16229688834398986,573.2866377336904,6.886554743628949,0.003969853324815631,0.44228043614421036,0.333015436376445,0.024376721028238537,0.048268852010369304,0.10690930795390159,81.9142714385229
0.36324122165795414,770.1873034937307,7.21663857717067,0.21086546606384218,0.3243578845635056,0.1512015805230476,0.03620281615294516,0.02272996995598078,0.10806102615315467,118.77271763507845
0.5497524591186084,452.75677875615656,4.059043921530247,0.4782372609246522,0.512357841967605,0.06294708753703163,0.017757473094388843,0.017814289196394384,0.07334018871188164,120.65016520811164
0.011185637637972833,351.3708431972191,1.851927218027413,0.29455816908739507,0.13642417504452167,0.18232171311974527,0.03623038427904248,0.008056277874857187,0.09820142474491149,55.398467263431094
0.3246462450036779,629.1903482750058,1.7136926520615816,0.13139033024199306,0.5585539762862026,0.10682518478715793,0.061533432896249,0.02918672065716237,0.0265450116363354,93.78585418278968
0.027116460229735823,710.492267459631,3.006129731889814,0.0017934576608240604,0.1680833788588643,0.4425483435275965,0.09831367824226618,0.008199981320649386,0.11798057419946417,72.68653469946568
0.34814244565786795,702.0074174040928,9.55140591505915,0.2942340075038373,0.03325968508142978,0.5272673892206513,0.06282458442728966,0.019589163211639973,0.023257690854370593,84.00900705796371
0.3500044119590893,363.34189663175493,3.889683514367789,0.028578290389850734,0.44403717701788986,0.28200972612248737,0.0916772866388783,0.04777627530274913,0.08424739656038582,87.24795763312274
0.24023706636857242,668.1928830919787,5.606755843851715,0.013148228265345096,0.6746389002772047,0.39534653472946957,9.122872725129128e-5,0.03010429412825033,0.0863828377914615,91.05513239670267
0.07075513943098485,509.5555932028219,4.657997362315655,0.18598390580154955,0.21693069282919167,0.2330755295814015,0.06668445304967463,0.01004574733087793,0.09122794697759673,65.01375774039919
0.4182524892524816,366.9027669355273,4.956397317815572,0.14797689369879663,0.20829838747158647,0.05486218401929364,0.03446933419909328,7.765473215840757e-4,0.1407100783428177,88.31160405026263
0.19365705540869385,585.9833482652903,9.751381274778396,0.24860137430951,0.2243015313753858,0.527168245986104,0.007110613933764398,0.03867398563306779,0.04008322572335601,58.94161833297962
0.4165653430693783,327.6343330042437,7.631062973756343,0.5361635246314108,0.5087271032156423,0.5040383778512478,0.027677730913273992,0.0065783304162323475,0.015417339059058576,95.01918266091698
0.14868004713673144,431.3355661695823,2.559191287960857,0.16450791084207594,0.26460292276460673,0.30858835071558133,0.0961502843303606,0.04342442727647722,0.12768883154494687,67.55066188105863
0.015380171649158001,507.7485417248681,10.825786361470819,0.45977578391321,0.22653161112684755,0.2701874875579961,0.05411184628028423,0.00393634147476405,0.07859735746169462,39.94201839047831
0.6057214275049045,688.1287357071415,10.643760393373668,0.4067121927626431,0.6288314863340929,0.5506790494080633,0.007139182486571372,0.029695999575778842,0.02627495848573744,103.40127710931435
0.9119000260089524,355.63710595015436,6.135221933014691,0.09106443752534688,0.5773557628504932,0.6236045340890997,0.019006517319940033,0.008835488907061517,0.03753868161002174,126.05660475063463
0.18360915611032397,537.6371474238113,10.99772300478071,0.4673818374518305,0.6466871944256126,0.3809872374054976,0.05921588493511081,0.03794358238810674,0.05769091893453151,52.88146908080803
0.7338755390816368,552.0274556009099,10.221540070138872,0.3413302781525999,0.24692156913224605,0.5401620607357472,0.016265968279913067,0.024252667487598956,0.11517485899385065,111.39894358471224
0.025995637543965132,565.1281121652573,6.142965670675039,0.3372084598056972,0.2972329656826332,0.6280501850531437,0.09573338818736375,0.010184542753268034,0.11930708053987472,67.38208343267752
0.5902545590954833,546.3157856836915,9.043013792484999,0.2105482414830476,0.3239089234732091,0.15954315094277263,0.04067954332567752,0.01657841670094058,0.1479252738179639,99.3357155236154
0.43156024411320687,378.32894439343363,2.714121513068676,0.5498582390137017,0.10738072441890835,0.5455922355293297,0.08089774888940156,0.0024298068368807436,0.03767863620305434,85.80563382105578
0.21838606784818695,454.13452906068414,4.057979606091976,0.02950260112993419,0.5462057766504586,0.5584106016089209,0.0242633025161922,0.041606136295013134,0.10994751333491877,80.9005246304849
0.48242810726398605,450.878275395371,1.7157660159282386,0.10816012364812196,0.546424296637997,2.155941561795771e-4,0.03737781229428947,0.040561843547038734,0.010788080957718193,98.72845170584397
0.7572750421613454,323.2174164848402,8.385129681788385,0.14352965634316206,0.6892045347485691,0.10235630753450096,0.05817805964034051,0.03773683256004006,0.11265203543007374,116.67683864619403
0.45236098708584904,456.69234830420464,3.6523869950324297,0.23049765676259992,0.025912660406902432,0.09214960125973448,0.020122534083202484,0.0157925212290138,0.024110448360443116,92.57696378210188
0.37748978402465583,462.5876445323229,6.650226580910385,0.5474462056998163,0.2486032648710534,0.31901081308024004,0.03000564470421523,0.013132806622888894,0.11046877551125363,76.82152683317223
0.8760306205530651,744.147014291957,1.859142574481666,0.17383082471787928,0.4575345440302044,0.33107852378161623,0.008950360608287156,0.0027246863348409536,0.039951012027449904,143.71888479848926
0.44025133427698165,466.60020232666284,8.996705991681665,0.18658555294387041,0.5679789898451417,0.16899498520651832,0.01414227953646332,0.039850213378667836,0.046146830543875694,81.3980645265607
0.4457354087731801,587.331958534196,3.412439063191414,0.5934610310476273,0.36030746228061616,0.2205909438431263,0.007125282590277494,0.045448448613751684,0.08047947854502126,100.32354376781491
0.0911372650344856,324.1795836482197,8.46818593237549,0.07205091468058526,0.12970729386433957,0.24739163615740836,0.007499710097908974,0.00959852080559358,0.03231154968962073,44.86783052785552
0.044273110385984187,488.43735940754414,5.378187232650816,0.29672187874093653,0.6549628220498561,0.55082308127312,0.009575906768441202,0.011864855978637935,0.10913701452082022,67.42256157669482
0.9293654619366862,662.3207450145856,4.500374597497284,0.449778937920928,0.544147661072202,0.39027360643958675,0.047376364353112876,0.043770020885858685,0.1421876166248694,153.9719984194752
0.30162063423311336,679.2567144846544,8.126824951265007,0.29588796515017746,0.055930900480598206,0.3297397250076756,0.07256515715271235,0.005291896173730493,0.03855581620009616,94.81951134582121
0.5240320446016267,516.948130633682,1.675859882030636,0.2847892037127167,0.2037542263511568,0.4986280367593281,0.04340367352124304,0.0018884393270127476,0.013758116809185594,81.75213180826539
0.24403246068861337,511.0072229988873,6.375360774341971,0.10221869484521448,0.2644078435841948,0.22912310116225854,0.0683150433935225,0.04813842579023913,0.10630068434402347,81.80414508544938
0.9720917105441913,561.0739767551422,7.678729429841042,0.12878794083371758,0.5792415957897901,0.011826768924947828,0.05065815986599773,0.03707782755373046,0.033410148764960464,143.1227365814003
0.6361863861884922,496.1578804766759,9.000891855917871,0.2720425084233284,0.08715992665383965,0.07917443476617336,0.0017837161431089044,0.03770064860582352,0.003102994174696505,91.73019596927296
0.9586864741705358,662.4961101450026,6.987852772232145,0.33105574822984635,0.5253649731632322,0.5279294980340637,0.08481666070874781,0.01406082435278222,0.07105753482319414,160.30409677953492
0.8874904390983284,622.7829983225092,2.346819857135415,0.11824251352809369,0.49913099613040685,0.3933462720015086,0.021009496483020487,0.04313214025460184,0.12205660545732826,146.00076829338101
0.5279519260884262,738.572107697837,3.8754321043379605,0.0011894922237843276,0.6044869095785543,0.5753679059096612,0.011327142105437817,0.019119105220306666,0.14611456131096928,126.94455402017215
0.7187564779538661,454.3916186783463,7.248424674849957,0.029746096534654497,0.315022201789543,0.435212002962362,0.0045181102585047485,0.009754480817355216,0.12806138203013687,113.04892784285357
0.7432363056112081,347.6722933817655,8.216591611504555,0.44755780943669377,0.2624862618045881,0.5499900524853729,0.07568595311604441,0.02554828483844176,0.14387425625463948,114.23914605431665
0.055437360624782744,787.562288180925,5.143346985802054,0.23118718257173895,0.22064932014327496,0.16080015790648758,0.007737505226396025,0.029286823654547336,0.03790589408017695,86.27789346966175
0.9582149846362882,795.0198293663561,5.077507152687758,0.10839825589209795,0.2968226393451914,0.6048927255324088,0.0510601308895275,0.010691042267717422,0.14301750040613115,164.0355883728354
0.20912531628273429,749.7349108569324,5.22559876460582,0.3788057894445956,0.19077749429270624,0.15950892663095148,0.051957949576899413,0.009840452042408288,0.12015164127806201,102.5086030560451
0.30543005623389036,425.101366546005,10.426929014734924,0.4624283714219928,0.21386699914000928,0.27038689772598445,0.0821999368723482,0.023249798803590238,0.10420549573609605,63.704689563846394
0.8966169414925389,640.5828975373879,9.587095411494374,0.21854986371472476,0.4982223893748596,0.09629224836826325,0.03941116959322244,0.04345518189948053,0.07083521636668592,132.44757302401914
0.5704150143265724,567.8430959349498,6.5969339539296925,0.5728077109437436,0.13576144829858094,0.4476609466364607,0.025442116940394045,0.046647728851530706,0.028017305047251282,108.6970838920212
0.46095290477154777,355.4542578756809,2.279679627623409,0.14072968326508997,0.6168075860477984,0.021005127870012075,0.02598112158011645,0.034758102451451126,0.11194212689297274,95.504727449836
0.4054736222350039,653.7942842813209,4.451050475705415,0.43927516867406663,0.11084511762019246,0.4663931526360102,0.0721501708496362,0.0017837172723375262,0.0610978958196938,104.10826236401161
0.09217498010257258,637.6432969234884,5.710726658813655,0.17330021490342915,0.44461735577788203,0.224180809489917,0.025809373031370344,0.04630974194733426,0.1261108016478829,72.79001985254666
0.634047203254886,458.6568016791716,10.015029005240649,0.2910102993249893,0.10245428492780774,0.10802743742242456,0.05833087651990354,0.04296884048962966,0.029760165559127926,87.78737164005966
0.4704440399655141,513.8063430320472,5.436644734814763,0.10989635875448585,0.016489701555110512,0.6421464688843116,5.745681468397379e-4,0.04046745050000027,0.13465689383447169,94.35494643258274
0.5766546745621599,734.7486174665391,1.123330564238131,0.043780781468376516,0.5943703689845279,0.01529668951407075,0.09467331389896572,0.04542678411817178,0.09596433491678909,114.13935953631368
0.6656093763443641,600.8853544015437,7.603657128289342,0.40493750232271847,0.5005275008967146,0.2151876016170718,0.05632591487374157,0.009853489790111782,0.004524592612870038,121.97740552351331
0.8791291834879666,486.78826559334993,5.323765649460256,0.036917539592832324,0.035737562971189615,0.37635425773914905,0.07352643390186131,0.0070046474225819114,0.1166331571759656,128.16413676224872
0.38514761726604774,570.521110156551,4.088034777902067,0.25018321378156544,0.6455502865137532,0.3818496931809932,0.017096752719953656,0.037328517448622735,0.07205949265044183,100.9039621944644
0.7263385695102624,508.68146349675953,9.016905831173062,0.2702334883622825,0.1191854708828032,0.002128689782693982,0.04565326124429703,0.030448102508671582,0.013620885461568833,103.08424597285381
0.8592793640773744,441.834658337757,9.988489019684494,0.29431264037266375,0.5491986803244799,0.43813944319263104,0.04834106510970742,0.02764763478189707,0.10489958601538092,114.46968267850932
0.1943929479504004,796.0470532532781,6.1506202248856425,0.07373007615096867,0.2558978453744203,0.14051231269259007,0.08701830795034766,0.026337922469247134,0.09608279349049553,94.72305441354808
0.6363711409573444,676.358806155622,5.421884212642908,0.1028475605417043,0.1790125817991793,0.5174404336954467,0.08265537463594229,0.0426966802100651,0.0374653254984878,122.72571353897413
0.7209346662624739,558.9150876738131,6.059843868948519,0.1970964102074504,0.5446822816273197,0.09358169912593439,0.09384999589528889,0.029235516907647252,0.046215267246589066,117.66693930877375
0.5463885379745625,482.40242556203157,1.0993951805867255,0.5451599691063166,0.07033335010055453,0.30757010623347014,0.05595384177286178,0.02353828668128699,0.03633005877491086,101.24969473142929
0.2126654723682441,635.2109268307686,8.373531158082187,0.0646728940308094,0.02395250401459634,0.34515743212541566,0.08575618704780937,0.022406068490818144,0.06636802641442045,77.50764306170625
0.900989098760765,578.840717044659,5.733582730405033,0.13974397452548146,0.05210679157171398,0.5282731701037847,0.04226725625339896,0.04592230650596321,0.0673817046219483,128.42948294760862
0.13234848585911096,308.17152904346585,1.9817648376338184,0.5678133476525545,0.5615873725386336,0.6001266663195566,0.07782647178974003,0.010361025016754866,0.016477308387402443,79.9446596988118
0.9520314768445678,354.33243385050446,8.034770580939949,0.0032301514875143766,0.62608816283755,0.24224413133924827,0.061256318399682645,0.03561355960555375,0.04515296739991754,135.68313421960806
0.7838979747495614,579.0651380782947,4.171072269324213,0.17232768516987562,0.29690872956998643,0.6002023629145697,0.03159470974933356,0.008565551310312003,0.12768641567090525,122.47997643865608
0.9625146051240153,491.7054619407281,8.397592852357775,0.23727901959791778,0.33201315947808324,0.5500518365530297,0.09930568111594767,0.0338003565906547,0.02610371756600216,129.53926163843644
0.12310940842842683,553.0678786570206,4.354354579932988,0.3479536252096295,0.42872736011631785,0.4936601978493855,0.04808507156558335,0.03962487690150738,0.05665093244751915,71.53032026798198
0.9777766178082675,436.3620748743415,3.2801142605021596,0.5503395446576178,0.24075814557727424,0.6033216491923667,0.06342292686458677,0.049632108595687896,0.06066433185478672,132.5953839593214
0.6242648066906259,332.6532694743946,4.58657389646396,0.34124009795486926,0.19270357517525552,0.40913959965109825,0.012789877387695015,0.02130676506785676,0.0630116979824379,118.99018318113208
0.9281529929046519,784.1052887495607,7.650175873655826,0.364964660955593,0.5032901698024943,0.2544794971588999,0.06969604666810483,0.006148542498704047,0.014798330899793655,158.95523969830978
0.21021434578113257,501.80226757656783,9.23523832950741,0.3301344643346965,0.2623890899820253,0.08807221949100495,0.050172816938720645,0.024704685411415996,0.008544646657537668,53.89224234865635
0.22337388994405047,439.9160864530131,9.972919201478362,0.0057682648301124574,0.2629680577898398,0.20418783921049907,0.03670477045234293,0.04976111402502284,0.05498580008279532,56.99946309809989
0.9227059705066495,390.99004103336483,4.010955285280943,0.08261333322152495,0.506475079478696,0.33404374874662607,0.08595860849600286,0.003941786393988878,0.0356223939685151,138.0673496395075
0.7248943953798153,778.332853410393,9.241468721535057,0.4424284741748124,0.42510990418959405,0.49732832999434323,0.00561362155713141,0.002494915470015258,0.1018706465489231,129.2624844955515
0.7640843744017184,390.4768343316391,5.28288055351004,0.3414149272721261,0.436071520880796,0.08435298772528768,0.04584506000392139,0.002123003487940878,0.05145707570482045,124.64189381183154
0.2924246761831455,742.7173873409629,8.27636524476111,0.1394172898493707,0.6930821377551183,0.5389698762912304,0.01767844702117145,0.04187065555015579,0.10663098455406725,98.30666584402772
0.35022229198832067,535.0592709844932,3.1364873531274498,0.4442827211692929,0.2389948644209653,0.09175981970038265,0.025948114809580147,0.047072954976465554,0.015981363889295608,87.6888508050294
0.347979482349474,711.1781300744042,5.785089755896479,0.47182541904039677,0.3056639742804691,0.12154929636744782,0.033807451161555944,0.014442601578775794,0.10938241684343665,102.12610024633169
0.7900801988737658,567.9855081951246,1.50507741747424,0.10873928633518516,0.06372052426449955,0.44227575733093544,0.08683137125335634,0.03306135580642149,0.055370395467616615,116.42985502950515
0.37085499115055426,709.8338005132973,10.953032846096903,0.5873491826467215,0.0017198298126459121,0.2534856924088672,0.01563372309319675,0.029266268864739688,0.1373090931912884,85.07001901175217
0.6684713295521215,596.9526083907112,10.664429551921785,0.5980820640921592,0.5772572244284674,0.3147144566755742,0.07146605704911053,0.028753133362624795,0.050476067711133506,105.21739548659669
0.3790836424543522,389.7537515265867,7.955004690680653,0.44021221389994025,0.33745365305803715,0.44782693323213607,0.00886234175413847,0.03107073692372069,0.06232538174372166,77.2217207428945
0.12981066065840424,755.2700995700434,8.317150218877941,0.244881554832682,0.42608084303792565,0.4488825346110389,0.07532644341699779,0.005848572368267924,0.007024250167887658,86.50156895960882
0.8325380549393594,619.3684490397573,1.3771814494393766,0.31502145272679627,0.09496546345762907,0.26655792363453656,0.035812722402624786,0.0034518244210630655,0.03318879457656294,123.38956244238027
0.4241341095161624,449.8252796009183,4.871536985971034,0.21452491977252067,0.008463710825890302,0.34345486485399307,0.04985817829146982,0.03253272958099842,0.00587552182842046,91.27361660521676
0.09121102209435775,431.71376555692405,9.364070707466453,0.01515209712088108,0.6379068489419296,0.017753475310746582,0.04209904973395169,0.0489798731985502,0.1255509864538908,58.826213579886605
0.1842673198063858,550.6051074014977,7.794176527764648,0.13209398612380027,0.027178858569823203,0.22815990385133775,0.09598337411880493,0.002983881928957999,0.06734166353708133,71.29222109428206
0.18915152580011638,425.3078179433942,3.2362983017228544,0.42464462416246535,0.033703446737490594,0.1601220865151845,0.09902216249611229,0.024452795030083508,0.09057425603969023,68.28653353827953
0.6766932771564461,594.5083469385281,6.183198258746415,0.5439712021965534,0.13931260989047586,0.07801996786147357,0.03539113367442042,0.042267917282879354,0.09188990683760494,114.97467595660562
0.6109255251032301,485.8015840407461,3.207154124043882,0.017749836947768927,0.6304843335412442,0.6386726517463103,0.055439927056431776,0.03343102745711803,0.08324531684629619,106.48161256476799
0.2669310432346538,693.2113207411021,4.413522082846612,0.597771079139784,0.34250352084636687,0.6108369193971157,0.09050953760743141,0.006751809071283788,0.01876798243029043,98.72807543782882
0.5944593239529058,544.6524519473314,1.2304809796623886,0.35420015696436163,0.11115591314155608,0.3170927828643471,0.07952041090466083,0.04197224184172228,0.13823052129009739,100.3931386606967
0.4144082835270092,363.6487961746752,2.7777971271425486,0.15382245099171996,0.029197299899533388,0.5813334241742268,0.027098720963113013,0.020736735162790867,0.051364247943274675,80.01968589004211
0.8677646112744697,410.0910489913076,1.7021880219690502,0.2194601589348167,0.4194743454456329,0.30372275871923193,0.0987429226981476,0.04606885152170435,0.06516310562146828,129.66738082799603
0.1170792960235849,559.1992842499167,4.2759826350957155,0.1287206859793514,0.39843448472674936,0.26696654852712526,0.06505054694134742,0.04739921283908188,0.006706247152760625,72.41882249581674
0.32867103709373624,740.5758776701987,2.342235733754933,0.3688112507108599,0.38963413115125145,0.3596261525992304,0.07857829532586039,0.045538588403724135,0.019762120710220186,113.06264925531188
0.17660445423796775,580.5030181771144,1.7142994552850723,0.18358250046148897,0.3953990244772285,0.4246644567931071,0.08567229064647108,0.008982640225440264,0.03690858960617333,78.79306952256687
0.061064117220230404,742.7544554928318,3.006367282010615,0.14062930340878665,0.25397538170218464,0.23030770726036282,0.045602265675552194,0.04196118892868981,0.12498623232822864,76.47207264806929
0.5577486186195165,348.72783995233476,1.4632916836999357,0.052482892759144306,0.5650337822036817,0.46112495090346783,0.05331852161325515,0.032060486229602246,0.08536732887150719,96.87660600272602
0.1505019454471767,725.9109733393416,1.188588760793209,0.5553141569718718,0.2872582944110036,0.01445785532705486,0.01058379770256579,0.014974017755594106,0.08914214997785165,79.34479047393681
0.16729572891257705,345.6338628428057,1.4813150875270367,0.5684272116981447,0.4995120149804279,0.6232800637255423,0.09561173594556749,0.005384108342695981,0.07973875610623508,65.18450370430058
0.781020923408214,669.0309514058754,1.7109101209789515,0.05293292202986777,0.6822655812371522,0.519415415392723,5.763068795204163e-4,0.014976275723893196,0.059420928242616355,133.93104261356382
0.44931156747974454,747.9152922285721,3.009599721059203,0.13694177577272057,0.4519403245532885,0.37310060961171987,0.00339656372088939,0.04848703021416441,0.08051282371161506,123.96368311638945
0.14020727472612635,731.9978742860258,2.411527805030346,0.3946968991309404,0.5166998485568911,0.6186949269962497,0.030156227643601596,8.566915174014867e-4,0.09547106120735406,90.5473700772637
0.5707803107425571,688.6113130720332,5.526926090475172,0.04134953124448657,0.43588769116904585,0.36117900458630176,0.011182932904921472,0.020400864665862176,0.08291278195101767,123.09125400821553
0.776142326227855,505.06250008475035,4.28401034232229,0.12148294220678507,0.6258591781370342,0.10784568029921503,0.00594598122406751,0.014629313221666962,0.1343818095163442,124.35443752903407
0.4270019151782617,433.08758195489645,2.4889675960876048,0.06056001135148108,0.6553640988422558,0.5625063678482548,0.0641776216449216,0.01079613424371928,0.108595620340202,81.78392741367091
0.07022227657493203,783.3551365882158,4.078150157816708,0.47626382312737403,0.19411407613661139,0.0031577087589539587,0.05154474216978997,0.04147847909480334,0.1414277796051465,91.27573370033146
0.39159196864813567,599.6138713788241,9.333520356100053,0.2116243125870824,0.48511953672859814,0.5937045517377556,0.03293287460692227,0.013593431597109885,0.09366196598857641,89.2604225555442
0.4677810639818199,582.0374725852162,4.8604492158629,0.12390875495038926,0.2665218195877969,0.4665959620499052,0.08683782939333469,0.0039482586318627,0.08935654792003334,96.25003562507183
0.05100959305418656,521.0041928337887,3.7805804507806897,0.044170648930594324,0.46771174159366635,0.559141953731887,0.003437598887830973,0.03902973014628515,0.01607905940618366,62.98598528173187
0.4166183966398239,660.1230290951207,1.3583165328018367,0.5251259183976799,0.05216546994633972,0.1879814693587832,0.021878308639861645,0.0030315460287965836,0.09313648712122813,98.00514023799708
0.39860571243567394,410.05640495568514,3.220798034686595,0.36855940078385174,0.024439200037159024,0.5373339725891129,0.05650592534802854,0.011479871114715934,0.0031457593431696296,87.44107037351597
0.6459333095955663,738.3093428332359,1.2154308231547475,0.03954528104513883,0.43957888626027847,0.01890301943058148,0.009209786937572063,0.029211928660515696,0.04492272336501628,125.10155457704921
0.045576529186218975,698.5269877593964,6.499295983463526,0.1286489319987595,0.5214048585155978,0.49369516372680666,0.07086699481587858,0.027739583607763053,0.11836747572524473,79.81259148537822
0.10211431879317387,635.7194565469399,3.8138782340101898,0.02965723257511854,0.3927547257393598,0.6395324109471403,0.08079529474489391,0.005241494032088668,0.0831007040804252,72.78957142928611
0.8767367305792868,425.73799618985504,5.689983171410859,0.49831649386323984,0.2469046288402751,0.2520869227708317,0.019448006502352656,0.02903292978880927,0.10516409031115471,111.88621276916022
0.014155995403416454,541.6778021724895,4.340234097559005,0.5914393410086631,0.11844130491372197,0.358735916565638,0.08964202664792538,0.010335011710412801,0.13075833743205292,68.60659846348189
0.16627483844058588,578.0685931211337,2.383704615291208,0.49064922505058345,0.20176206708420066,0.416077924403362,0.08465170315466822,0.04890771337086335,0.1364797563641332,71.28320319779473
0.5131555101461709,300.18876674585044,3.3705815779976547,0.425528555503115,0.27529181607533243,0.33599610603414476,0.044187129614874726,0.04504171346779913,0.0884516027988866,95.18940847348298
0.5633223871071823,660.3837746195495,9.71780784567818,0.34464236805215476,0.12641035970300435,0.2461232022731565,0.07685686910990626,0.014254072471521795,0.03863960121525451,101.63141197285216
0.34307690370595084,594.7390282060951,4.906051174271852,0.5565637555439025,0.07305342445615678,0.095995817205403,0.06050080570857972,0.009495428542140872,0.05185753209516406,95.03834809723718
0.7013098586234264,738.4581741178408,6.179926760029048,0.3751505402382463,0.43445087245199826,0.03064587793778628,0.09930216786451639,0.021285096206702294,0.09872644204879179,129.80040133960566
0.29188255819724873,350.947897718288,7.8671777890995145,0.34928417452611027,0.2928011489799246,0.19565841751173138,0.03014016204979271,0.042069280834402895,0.13284051498631014,75.98086969471677
0.5071470656525343,426.49574247188866,9.585415615234524,0.3525482228491455,0.6757643954129889,0.5286926218541339,0.05432862984016538,0.017615897848736496,0.06737558506429195,83.58595617284534
0.6451069600996562,563.7791479937732,4.364388705231249,0.04624191289767623,0.5449918960221112,0.2784834709134884,0.06595452472101897,0.02432327159913257,0.09574154403526336,114.49229217568073
0.911903109899722,754.7434212872759,8.144118598662317,0.22853896245360372,0.5678738728398457,0.21563156771007927,0.04665402655955404,0.015277668985072525,0.023769955860916524,145.10796144049525
0.0839706198265776,323.5451760236174,7.93995637120679,0.544625136628747,0.32975861278828233,0.6104280895902775,0.043278973572887486,0.04583458584966138,0.05354195897234604,59.48768952940804
0.20650336210848763,790.987736498937,8.975121743511409,0.206544992281124,0.30264199047815055,0.11878186601679773,0.03294938227627427,0.020494956022594126,0.08506464270176366,87.295921125931
0.6414431727025658,750.7000215817243,7.439077015966177,0.3501297480426729,0.3963915546191856,0.20336629893863575,0.05616482314653695,0.04618509139399976,0.12954549835994839,134.876467808447
0.6745484549831599,574.4397990172729,2.357532956171781,0.3730135930236429,0.5307628270471468,0.4775238552480005,0.04798270515166223,0.0013497550040483476,0.14928967840969562,115.09147078430571
0.0654765741340816,335.24988796561956,10.23325550975278,0.5845394794363529,0.23549059878569095,0.4949297083658166,0.013208660972304644,0.04915822744369507,0.13887986271874977,50.214924198098565
0.17260510614840316,398.8631969084963,3.3568094498477876,0.15717719318345189,0.4331504617119208,0.254895915905945,0.08765039425343275,0.007077499129809439,0.12852959220763296,66.14884882933137
0.058027483348269016,647.9630193905905,10.846133687533438,0.06932705682702363,0.6037397779989987,0.5391419525025413,0.04455771243665368,0.019067560241091998,0.09177904209354892,57.20503731825193
0.9833535958104767,409.5902245724574,4.843969714362174,0.21161494678817688,0.44547794917598366,0.003538976388517767,0.044513863627798855,0.03135428524110467,0.10565389750991017,142.8075442843558
0.5401136226369999,773.9416372030973,1.9380125137977302,0.06477810842916369,0.36661767670884726,0.6091804430005141,0.047430931031703955,0.043648889532778415,0.11487592819612473,117.79492453834261
0.7566370246000588,445.10050939861685,1.6774053676053882,0.20163050545379518,0.06957921390421688,0.19145217025652528,0.02897912822663784,0.0019022534601390363,0.0239220182178542,105.91296032760964
0.7415618674829603,467.5646242219955,10.256222404073924,0.2690481383353472,0.5578811864135786,0.028450615389738233,0.07207495756447316,0.0058692292659543455,0.11519931040238589,104.06403667100643
0.3720041259774007,648.8979986868799,7.828123580198735,0.24753300296142697,0.2689675076631829,0.010028141364455224,0.0623786247568205,0.003259479266125709,0.13265534229576587,98.454290494021
0.7001615024334751,433.88607872184366,5.748620064929128,0.22838254161179064,0.17109583183191715,0.35864604925736787,0.02604612340219319,0.021746557753067466,0.10899576841620728,111.23189813248007
0.7859846690739505,757.8721199650317,7.2810256774537265,0.06207530661486089,0.5877622652100398,0.4359577906434424,0.061249741329811515,0.04412175798788667,0.10181342361029237,140.87072515151934
0.03662656714906916,349.10085757728666,9.72720159124583,0.08178632953204214,0.668730398779735,0.5171302625327371,0.002120768395252526,0.029166900576092305,0.08628618302755058,49.83337482484073
